"","freq","spec","lower","upper","data_type"
"724",0.371,0.0574501232297931,0.0568472005499508,0.0582194085733507,"TRW"
"725",0.372,0.0942935496306653,0.0849737899350621,0.103693609505277,"MXD"
"726",0.372,0.0575797843366447,0.0569771254835697,0.0583596699756761,"TRW"
"727",0.373,0.0938017982057954,0.0844731474981993,0.103281661388286,"MXD"
"728",0.373,0.0577365523591423,0.0571162351480973,0.0585349701642214,"TRW"
"729",0.374,0.0933057842860238,0.0839180372585503,0.10267348825441,"MXD"
"730",0.374,0.0578996839475497,0.0572622899362298,0.0587185062385047,"TRW"
"731",0.375,0.0928066127669042,0.083276786769121,0.102037997502492,"MXD"
"732",0.375,0.0580598387385238,0.057405502484435,0.0588957897186751,"TRW"
"733",0.376,0.0923055077380047,0.0826786863885593,0.101367011693097,"MXD"
"734",0.376,0.0582080939891319,0.0575390493503283,0.0590485943230667,"TRW"
"735",0.377,0.0918034215684645,0.0820150670441864,0.100653853400128,"MXD"
"736",0.377,0.0583349367042161,0.0576533070504905,0.0591627120369528,"TRW"
"737",0.378,0.0913011483490972,0.0813100528126977,0.100212253832593,"MXD"
"738",0.378,0.0584375376290545,0.0577444518011889,0.0592495732868828,"TRW"
"739",0.379,0.090799335655596,0.0808491307469953,0.0997796362895496,"MXD"
"740",0.379,0.0585191194020318,0.0578141169854888,0.0593193466744625,"TRW"
"741",0.38,0.0902984029636996,0.0804061525672368,0.0993213773144355,"MXD"
"742",0.38,0.0585838830322395,0.057866349167044,0.0593932148955738,"TRW"
"743",0.381,0.0897986378587478,0.0800274534167827,0.0988281407817863,"MXD"
"744",0.381,0.0586363854649798,0.0579058779510427,0.0594549394719215,"TRW"
"745",0.382,0.0893002727005373,0.0796520960436109,0.098293976927209,"MXD"
"746",0.382,0.0586961628934615,0.0579501306645972,0.0595254632283496,"TRW"
"747",0.383,0.0888035529873499,0.07927498195572,0.0977183038221527,"MXD"
"748",0.383,0.0587532933524801,0.0579970544559477,0.0595690410662139,"TRW"
"749",0.384,0.0883088355109416,0.0788909951814068,0.0971709408144793,"MXD"
"750",0.384,0.0588400385623586,0.0580888761467753,0.0596351280922869,"TRW"
"751",0.385,0.0878166634338177,0.078495804989764,0.096539287851512,"MXD"
"752",0.385,0.0589540147344793,0.0582057684271339,0.0597461652875404,"TRW"
"753",0.386,0.0873277336012434,0.0780996938414259,0.0960032668071823,"MXD"
"754",0.386,0.0590992662029827,0.0583486875931904,0.0598994982679486,"TRW"
"755",0.387,0.0868429699035401,0.0775977842116305,0.0953014084016475,"MXD"
"756",0.387,0.0592987192079933,0.0585364668841296,0.0601149345056444,"TRW"
"757",0.388,0.0863635115564859,0.0770770736987773,0.0946998382680789,"MXD"
"758",0.388,0.0595354264869457,0.0587709350801209,0.0603700993541844,"TRW"
"759",0.389,0.0858906689331902,0.0765124902634796,0.0941018502513905,"MXD"
"760",0.389,0.0598261323904673,0.0590554673522315,0.0606785430348684,"TRW"
"761",0.39,0.0854256469505631,0.0759738392858544,0.0935116600539101,"MXD"
"762",0.39,0.0601520321168629,0.0593647241202735,0.061020280020506,"TRW"
"763",0.391,0.0849696597544663,0.0756000757989405,0.0929929872869499,"MXD"
"764",0.391,0.0605131652484873,0.0597196659719992,0.0613832810107803,"TRW"
"765",0.392,0.0845237802514132,0.0751194808360337,0.0928469218648448,"MXD"
"766",0.392,0.0609127479821027,0.060111204524512,0.0617864664271866,"TRW"
"767",0.393,0.0840889932393457,0.0746833773428313,0.0925940960776881,"MXD"
"768",0.393,0.0613183174044453,0.0605077875770011,0.0621984613614727,"TRW"
"769",0.394,0.0836660117328515,0.0741980104463544,0.092116768482044,"MXD"
"770",0.394,0.0617389754298012,0.0609209351526983,0.062642879197842,"TRW"
"771",0.395,0.083255131865748,0.0739204437904224,0.0916258961534183,"MXD"
"772",0.395,0.0621531817158955,0.0613293019210753,0.0630698524070793,"TRW"
"773",0.396,0.0828565135391376,0.0735789753894578,0.0911633043984496,"MXD"
"774",0.396,0.0625591617247103,0.0617304958616441,0.0634768663572809,"TRW"
"775",0.397,0.0824700481128638,0.07328926571279,0.0907255965019887,"MXD"
"776",0.397,0.0629591924665692,0.0621195169170438,0.0638966969266156,"TRW"
"777",0.398,0.0820954110258623,0.0727675360439085,0.0903154759343221,"MXD"
"778",0.398,0.0633444506366248,0.0624902483746141,0.0643004660594224,"TRW"
"779",0.399,0.0817321050344102,0.0721814425297625,0.0899794113973422,"MXD"
"780",0.399,0.0637132137980836,0.0628438574752955,0.0646864169078164,"TRW"
"781",0.4,0.0813794885457683,0.0716404146771167,0.0896109942794481,"MXD"
"782",0.4,0.0640621577073085,0.0631806688777403,0.0650530403518485,"TRW"
"783",0.401,0.0810366930053819,0.0711424874478234,0.0893158111747862,"MXD"
"784",0.401,0.0643925826026842,0.0635098422967,0.0654024361926242,"TRW"
"785",0.402,0.0807028673047814,0.0708215416729774,0.0890491597114193,"MXD"
"786",0.402,0.0646905303580055,0.0637955621996412,0.0657195389393958,"TRW"
"787",0.403,0.0803771129812055,0.0708166327177845,0.0888081393854926,"MXD"
"788",0.403,0.0649679244534269,0.0640529622192759,0.0660086045770468,"TRW"
"789",0.404,0.0800585444869832,0.070816464433916,0.0885898741006787,"MXD"
"790",0.404,0.0652097328977407,0.0642761393571335,0.0662627000189541,"TRW"
"791",0.405,0.0797463032185689,0.0705887374597239,0.0883914549602926,"MXD"
"792",0.405,0.0654046278819736,0.0644530403944217,0.0664695651533739,"TRW"
"793",0.406,0.0794395951574613,0.070170952500391,0.0882224925557053,"MXD"
"794",0.406,0.0655666107857533,0.0645969498811447,0.0666422663500564,"TRW"
"795",0.407,0.0791377643165021,0.069788022653974,0.0880793888460349,"MXD"
"796",0.407,0.0656857715399297,0.0647075534981204,0.0667685853979446,"TRW"
"797",0.408,0.0788403773760506,0.0694414567012972,0.0881459335104484,"MXD"
"798",0.408,0.0657703356593177,0.0647887943133815,0.0668572100312373,"TRW"
"799",0.409,0.0785473616297157,0.0691209513844429,0.0882415031761101,"MXD"
"800",0.409,0.0658144815392463,0.0648230239104333,0.0669056513096112,"TRW"
"801",0.41,0.078258925027172,0.068707191000846,0.0882248760501682,"MXD"
"802",0.41,0.0658255368770209,0.0648070769914677,0.0669281287392288,"TRW"
"803",0.411,0.0779755080626496,0.0683948809110389,0.0881879531426629,"MXD"
"804",0.411,0.0658226994294132,0.0647760707477629,0.0669198239769405,"TRW"
"805",0.412,0.0776976353784796,0.0682131763337553,0.0879185679186335,"MXD"
"806",0.412,0.0657927088089474,0.0647166923074028,0.0668836884830049,"TRW"
"807",0.413,0.0774257328889076,0.0679324457297588,0.0875882780556663,"MXD"
"808",0.413,0.0657437271062118,0.0646481717826279,0.0668310483445207,"TRW"
"809",0.414,0.0771601317098009,0.0677415802944919,0.087352491794635,"MXD"
"810",0.414,0.0656942795134276,0.0645799576148302,0.066784479134092,"TRW"
"811",0.415,0.076901064371459,0.0675584894945269,0.0872736237696184,"MXD"
"812",0.415,0.0656415699727855,0.0645065647977312,0.0667523288745676,"TRW"
"813",0.416,0.076648697458597,0.0673187877063269,0.0871941505967538,"MXD"
"814",0.416,0.0655873493008205,0.0644302214232579,0.0667189269418019,"TRW"
"815",0.417,0.076403080987694,0.0668514850876867,0.0871101547857926,"MXD"
"816",0.417,0.0655423807344142,0.0643631970026145,0.06667385320253,"TRW"
"817",0.418,0.0761641317181405,0.0664023390476434,0.0870174068949738,"MXD"
"818",0.418,0.0655112026182592,0.064329949066744,0.0666437529183259,"TRW"
"819",0.419,0.0759315605390243,0.065985397122281,0.086911414477276,"MXD"
"820",0.419,0.0654911514455929,0.0643237092709396,0.0666416267346849,"TRW"
"821",0.42,0.075704894020167,0.0657629075917672,0.0867875383716583,"MXD"
"822",0.42,0.0654743762642622,0.0643182602699632,0.0666437856296017,"TRW"
"823",0.421,0.0754834996557344,0.0655846693499074,0.0866417501229174,"MXD"
"824",0.421,0.0654640152143806,0.0643162028743067,0.0666460637090118,"TRW"
"825",0.422,0.0752666245804051,0.0654176751626795,0.0864720016555715,"MXD"
"826",0.422,0.0654563599267371,0.0643152251848635,0.0666444575879652,"TRW"
"827",0.423,0.0750534513827339,0.0652560725232931,0.0862777491341249,"MXD"
"828",0.423,0.0654290694347777,0.0642915816339429,0.066623077807411,"TRW"
"829",0.424,0.0748431050995206,0.0650962046643843,0.0860604768993803,"MXD"
"830",0.424,0.0653809811144133,0.0642448157235092,0.0665805479505021,"TRW"
"831",0.425,0.0746347782309263,0.0649362317581435,0.0858234916910707,"MXD"
"832",0.425,0.0653077135493628,0.0641712652064932,0.0665119263580802,"TRW"
"833",0.426,0.0744277561003569,0.0647759574490903,0.0855715100059317,"MXD"
"834",0.426,0.065201055605699,0.0640632115876386,0.0664251787475021,"TRW"
"835",0.427,0.0742214698540742,0.0646167064678674,0.0853442159238098,"MXD"
"836",0.427,0.0650610255681304,0.0639134460697645,0.0663063621158326,"TRW"
"837",0.428,0.074015588213938,0.0644606473174268,0.085237760023469,"MXD"
"838",0.428,0.064895716866891,0.0637333468887971,0.066161685709998,"TRW"
"839",0.429,0.0738099990043675,0.0643103924124742,0.0850899292964513,"MXD"
"840",0.429,0.0647157690316029,0.0635579182904356,0.0660023483902166,"TRW"
"841",0.43,0.0736048339830337,0.0641691580162576,0.0849017932937074,"MXD"
"842",0.43,0.0645268473664776,0.0633306188414348,0.0658342867538215,"TRW"
"843",0.431,0.0734003829887005,0.0640393312047658,0.0846828605137987,"MXD"
"844",0.431,0.0643452312422353,0.0631200955762638,0.0656640082389796,"TRW"
"845",0.432,0.0731971065691949,0.0639144543445812,0.0844357587308862,"MXD"
"846",0.432,0.0641748829699465,0.0629289564229091,0.0655045826841971,"TRW"
"847",0.433,0.0729955395412206,0.063659239090787,0.0841647441209162,"MXD"
"848",0.433,0.0640263936346301,0.062789459172758,0.0653700061994402,"TRW"
"849",0.434,0.0727962177094725,0.0634086759157635,0.083876354158028,"MXD"
"850",0.434,0.0638972722141426,0.0626675545344574,0.0652573316387611,"TRW"
"851",0.435,0.0726000906264919,0.0631677739865529,0.0835720185815447,"MXD"
"852",0.435,0.0637856396084563,0.062536834270415,0.0651650105704432,"TRW"
"853",0.436,0.0724183495119504,0.0629499071984942,0.08325657689581,"MXD"
"854",0.436,0.0636932257024419,0.0624142417958626,0.0650938681910158,"TRW"
"855",0.437,0.0722836739292001,0.0627859508520427,0.0830906686679738,"MXD"
"856",0.437,0.0636090586987803,0.0623290362468683,0.0650315855186074,"TRW"
"857",0.438,0.072226039332945,0.0627022094884729,0.0829881768659911,"MXD"
"858",0.438,0.063545890603942,0.0622697885280484,0.0649994073257817,"TRW"
"859",0.439,0.0722441689540671,0.0626961666835686,0.082975548542078,"MXD"
"860",0.439,0.0634933192283353,0.0622197885428314,0.0649823338539993,"TRW"
"861",0.44,0.0723026073927887,0.0625859786030006,0.0830327694932494,"MXD"
"862",0.44,0.0634634123842877,0.0621909256276989,0.0649755179273322,"TRW"
"863",0.441,0.0723621869683251,0.0624510280072453,0.0831250159211289,"MXD"
"864",0.441,0.0634607092588938,0.062187774636805,0.06498967555007,"TRW"
"865",0.442,0.0724211908391601,0.0623339442121025,0.0832533991869394,"MXD"
"866",0.442,0.0634918205805673,0.0622185052286605,0.0650350388559883,"TRW"
"867",0.443,0.0724793721610862,0.0622370839663329,0.0834202605853355,"MXD"
"868",0.443,0.0635501969567707,0.0622743213074534,0.0651029604674695,"TRW"
"869",0.444,0.0724850848821609,0.0621171092583747,0.0835628400510938,"MXD"
"870",0.444,0.0636500128097126,0.0623519701920041,0.0652122952673955,"TRW"
"871",0.445,0.0723618370198789,0.0619099662171471,0.0835879536291603,"MXD"
"872",0.445,0.0637870008568635,0.0624647692714565,0.0653678499893143,"TRW"
"873",0.446,0.0722375848604513,0.0617265318085976,0.083637153346611,"MXD"
"874",0.446,0.0639503838899377,0.0626021944449701,0.0655503158024736,"TRW"
"875",0.447,0.0721122080102817,0.0615678911107353,0.0836757837626225,"MXD"
"876",0.447,0.0641298816607352,0.0627544369948522,0.0657492584097199,"TRW"
"877",0.448,0.0719856368213676,0.0614403289570559,0.0836987272349591,"MXD"
"878",0.448,0.0643292791518899,0.0629257292657277,0.0659685716196647,"TRW"
"879",0.449,0.0718718809245474,0.0613627858813081,0.0837404431422799,"MXD"
"880",0.449,0.0645332773217195,0.0631021077987098,0.0661923653072041,"TRW"
"881",0.45,0.0718197842984222,0.0613642445206558,0.0838546576442335,"MXD"
"882",0.45,0.064732252412211,0.0632754226225874,0.0664103894507391,"TRW"
"883",0.451,0.0718404346788699,0.0614510539098482,0.0840531329132431,"MXD"
"884",0.451,0.0649321877444051,0.0634677629646022,0.0666283454153502,"TRW"
"885",0.452,0.071920749989415,0.061609613446019,0.0843207619029146,"MXD"
"886",0.452,0.0651146530376933,0.0636497913254207,0.0668268689107805,"TRW"
"887",0.453,0.072028347247316,0.0618096216688138,0.0846208270841442,"MXD"
"888",0.453,0.0652975566390682,0.0638332258818196,0.067023858192608,"TRW"
"889",0.454,0.0721405311868392,0.061827548182209,0.0849236666861043,"MXD"
"890",0.454,0.0654628104709357,0.0640002522872198,0.0672007231781203,"TRW"
"891",0.455,0.0722528603310658,0.0617987522084044,0.0852271060924955,"MXD"
"892",0.455,0.0656130957879896,0.0641483794723732,0.0673601730929841,"TRW"
"893",0.456,0.0723649632083964,0.0617689787476723,0.0855397884185776,"MXD"
"894",0.456,0.0657694000288544,0.0642800563616972,0.0675236704992254,"TRW"
"895",0.457,0.0724764959550779,0.0617509423110775,0.085862828112844,"MXD"
"896",0.457,0.0659199638726816,0.0644050282022255,0.0676789254214966,"TRW"
"897",0.458,0.0725871204642092,0.0617503640166911,0.0861957229859756,"MXD"
"898",0.458,0.066075518965671,0.064542689036324,0.0678367087650559,"TRW"
"899",0.459,0.0726965616681331,0.0617667657472653,0.0865360478630563,"MXD"
"900",0.459,0.0662344198864714,0.0646982026339736,0.0679951043909352,"TRW"
"901",0.46,0.0728046153730921,0.0618051112225611,0.0868085916403219,"MXD"
"902",0.46,0.0663943228849347,0.0648553849846312,0.0681514819133245,"TRW"
"903",0.461,0.0729111070023012,0.0618616728752729,0.087010511690534,"MXD"
"904",0.461,0.0665558780963846,0.0650154852547355,0.0683062168443167,"TRW"
"905",0.462,0.073016011866783,0.0619236168295349,0.0871956681290134,"MXD"
"906",0.462,0.0667112947687119,0.0651714299539319,0.0684513116916588,"TRW"
"907",0.463,0.0731193997668571,0.0618287791412493,0.0873746579368389,"MXD"
"908",0.463,0.0668726618362834,0.0653351480385233,0.0686085787282976,"TRW"
"909",0.464,0.0732213969335651,0.0617392646637926,0.0875509345151156,"MXD"
"910",0.464,0.0670132102636925,0.0654803524026827,0.0687677569483464,"TRW"
"911",0.465,0.0733221781841095,0.0616604206200299,0.0877281487369937,"MXD"
"912",0.465,0.0671370307045744,0.0656106968831166,0.0689073281341061,"TRW"
"913",0.466,0.0734220538656579,0.0615962422645829,0.0879041538538877,"MXD"
"914",0.466,0.0672462425433864,0.0657225967297664,0.0690295471904013,"TRW"
"915",0.467,0.0735213352539441,0.0615489890134721,0.0880841711636302,"MXD"
"916",0.467,0.0673300976000803,0.0657882469567197,0.0691240088756084,"TRW"
"917",0.468,0.0736204098069422,0.0616583062299305,0.0882723666917864,"MXD"
"918",0.468,0.0673764529796147,0.0658160937851649,0.0691790258766586,"TRW"
"919",0.469,0.0737197203484455,0.061781286043585,0.0884721642637393,"MXD"
"920",0.469,0.0674055207849642,0.0658270179279414,0.0692164347806475,"TRW"
"921",0.47,0.0738197067708479,0.0619008263306218,0.0886842176853682,"MXD"
"922",0.47,0.0674168386759549,0.0658217048641551,0.069236734725302,"TRW"
"923",0.471,0.0739209302779952,0.0620152106061975,0.0889091988285473,"MXD"
"924",0.471,0.0673948245645615,0.0657857795027367,0.0692244218055658,"TRW"
"925",0.472,0.0740238562967278,0.062125881124453,0.0891475906147058,"MXD"
"926",0.472,0.0673708095287677,0.0657506419732349,0.0692137799583889,"TRW"
"927",0.473,0.0741289430647742,0.0622354512291205,0.0893987992922434,"MXD"
"928",0.473,0.0673562089258358,0.0657278958047783,0.0692133534096754,"TRW"
"929",0.474,0.074236821127272,0.0623467143609616,0.0896617668982366,"MXD"
"930",0.474,0.0673364552587339,0.0657032524870434,0.0692039094424652,"TRW"
"931",0.475,0.0743477787665814,0.0624619457032005,0.0899357901629676,"MXD"
"932",0.475,0.0673238318919477,0.0656886192840181,0.0692041277014498,"TRW"
"933",0.476,0.0744622226886004,0.0624559112184492,0.090220828242698,"MXD"
"934",0.476,0.0673273386873064,0.0656757047486359,0.0692208800019159,"TRW"
"935",0.477,0.074580586142975,0.0624131218419083,0.0905163147363269,"MXD"
"936",0.477,0.067338690055637,0.0656653822496188,0.0692344701280571,"TRW"
"937",0.478,0.0747028920049814,0.062486668071385,0.0908221042267384,"MXD"
"938",0.478,0.0673732517213833,0.0656776661709682,0.0692684949382584,"TRW"
"939",0.479,0.0748293186297483,0.0625582248314617,0.0911393365107297,"MXD"
"940",0.479,0.0674218854640947,0.0657036992242824,0.0693209563252097,"TRW"
"941",0.48,0.0749596849967455,0.062627050114737,0.0914676585018481,"MXD"
"942",0.48,0.0674826395264684,0.0657413319856992,0.0693842802352014,"TRW"
"943",0.481,0.0750935986868357,0.0626914299175712,0.0918067639295316,"MXD"
"944",0.481,0.0675743695995067,0.0658087606730288,0.0694785524558393,"TRW"
"945",0.482,0.0752308109616355,0.0627560199098494,0.0921572476904671,"MXD"
"946",0.482,0.067675771976287,0.0659064249546903,0.0695857001828874,"TRW"
"947",0.483,0.075370632153625,0.062813219611711,0.0925178221137298,"MXD"
"948",0.483,0.0677994995043361,0.0660270075328774,0.0697275033810558,"TRW"
"949",0.484,0.0755127206988293,0.0628585297808277,0.0928875296963186,"MXD"
"950",0.484,0.0679442963512179,0.0661673509700954,0.0698949361695387,"TRW"
"951",0.485,0.0756566725024946,0.0628889315910797,0.0932652969984459,"MXD"
"952",0.485,0.0681078729299526,0.0663255096338636,0.0700849876185046,"TRW"
"953",0.486,0.0758021875764684,0.0629054159529525,0.0936492219458834,"MXD"
"954",0.486,0.0682967045455813,0.066508208591481,0.070303201448215,"TRW"
"955",0.487,0.0759491641967521,0.0629086244375047,0.0940379876788061,"MXD"
"956",0.487,0.0685026236097442,0.0667077333042789,0.0705356672593243,"TRW"
"957",0.488,0.076097402304176,0.0628983326995754,0.0944293980342565,"MXD"
"958",0.488,0.0687394658626172,0.0669377103914587,0.0707899690238453,"TRW"
"959",0.489,0.0762469678272245,0.0628786718715865,0.0948010355986814,"MXD"
"960",0.489,0.0689894436353156,0.0671807684964771,0.0710567175518293,"TRW"
"961",0.49,0.0763978465832782,0.0628520673261514,0.0951740818711498,"MXD"
"962",0.49,0.0692635841218358,0.067437833162472,0.0713471438948547,"TRW"
"963",0.491,0.0765502218749606,0.0628217158012797,0.0955483421231759,"MXD"
"964",0.491,0.0695524877095439,0.0676860465067406,0.0716516591430794,"TRW"
"965",0.492,0.0767043205239986,0.0627917246183132,0.0959243318045863,"MXD"
"966",0.492,0.0698589054002005,0.0679505200325667,0.0719737276171405,"TRW"
"967",0.493,0.0768604227970875,0.0627652175641941,0.0961285036764216,"MXD"
"968",0.493,0.0701771991713856,0.0682262938509608,0.0723075938218058,"TRW"
"969",0.494,0.0770189068312798,0.0627454831207923,0.0962480678792683,"MXD"
"970",0.494,0.0705059920968125,0.0685148819257686,0.072650605092398,"TRW"
"971",0.495,0.0771800074723782,0.0627341449782058,0.0963630818852055,"MXD"
"972",0.495,0.0708421508090744,0.068851937980221,0.0730024202646222,"TRW"
"973",0.496,0.0773441974804521,0.0627336305162452,0.0964739958977723,"MXD"
"974",0.496,0.0711877000486009,0.0692035101187451,0.0733655622703974,"TRW"
"975",0.497,0.0775115254814327,0.0627439041317394,0.096582189664706,"MXD"
"976",0.497,0.0715340158605697,0.069517897350109,0.0737310827257078,"TRW"
"977",0.498,0.0776823586649667,0.0627645266478563,0.09668919798687,"MXD"
"978",0.498,0.0718848127036367,0.0698244820260489,0.0741026806441695,"TRW"
"979",0.499,0.0778564753837088,0.0626507233017633,0.096791926242256,"MXD"
"980",0.499,0.0817024841012934,0.0793207202724151,0.084236070301182,"TRW"
"981",0.5,0.0780339972669391,0.0626864540891215,0.0968799877926137,"MXD"
"982",0.5,0.0698152410839336,0.0677453969444285,0.0719918307357954,"TRW"
"983",0.01,0.556500092743678,0.404997015130414,0.731702883414184,"hadcru"
"984",0.011,0.554596691840877,0.418678771973685,0.709327337448767,"hadcru"
"985",0.012,0.547660732086527,0.428261871244692,0.681518173255312,"hadcru"
"986",0.013,0.533571348623557,0.431965317045464,0.645748382677462,"hadcru"
"987",0.014,0.513016510744653,0.423909506179219,0.610497157769218,"hadcru"
"988",0.015,0.488241599563779,0.405704694665655,0.578307169135126,"hadcru"
"989",0.016,0.461799648526904,0.38571145889276,0.544635702902546,"hadcru"
"990",0.017,0.435410730316059,0.365399365996563,0.511467635297225,"hadcru"
"991",0.018,0.409572732769764,0.345228631758328,0.479333947156202,"hadcru"
"992",0.019,0.383967884600982,0.324969830006836,0.447814472574329,"hadcru"
"993",0.02,0.358243154726799,0.30435381836174,0.416460250425942,"hadcru"
"994",0.021,0.332532548629796,0.283518166432822,0.385397319704866,"hadcru"
"995",0.022,0.307449701196994,0.263009133690572,0.355308322521061,"hadcru"
"996",0.023,0.283880635721598,0.243610591626874,0.327185727750093,"hadcru"
"997",0.024,0.262690977569004,0.226095034876192,0.301991741179081,"hadcru"
"998",0.025,0.244481263835828,0.211011396945735,0.280378829580313,"hadcru"
"999",0.026,0.229450876837378,0.198563666395249,0.262538203748362,"hadcru"
"1000",0.027,0.217401707227148,0.188609489987582,0.248209222218669,"hadcru"
"1001",0.028,0.207912397171806,0.180807813472724,0.236882316499456,"hadcru"
"1002",0.029,0.2005176859818,0.174773564874436,0.228004734190144,"hadcru"
"1003",0.03,0.194764188028317,0.170126640348563,0.221043487848776,"hadcru"
"1004",0.031,0.190214484120363,0.166496205812279,0.215489125410293,"hadcru"
"1005",0.032,0.186444810304192,0.163519323725286,0.210852338334633,"hadcru"
"1006",0.033,0.183098017317206,0.16088803400693,0.20672310781797,"hadcru"
"1007",0.034,0.179972926421867,0.15842890874558,0.202870393819527,"hadcru"
"1008",0.035,0.177056846936028,0.156133197121744,0.199277057231482,"hadcru"
"1009",0.036,0.17447614183561,0.154114699075455,0.196082559763972,"hadcru"
"1010",0.037,0.172399527665606,0.152525228506676,0.193473297527661,"hadcru"
"1011",0.038,0.170955206988549,0.151481428933813,0.191589458398305,"hadcru"
"1012",0.039,0.170192337927037,0.151030252303038,0.190482268612951,"hadcru"
"1013",0.04,0.170075974775807,0.151143922566186,0.19010894315293,"hadcru"
"1014",0.041,0.170494794410446,0.151726294739191,0.190341888670627,"hadcru"
"1015",0.042,0.171279065993311,0.152628447801227,0.190989208007036,"hadcru"
"1016",0.043,0.172237520169898,0.15368130525396,0.191836069834545,"hadcru"
"1017",0.044,0.173202768192041,0.154736166578626,0.192695285812399,"hadcru"
"1018",0.045,0.174060431994915,0.1556909672355,0.193439452896171,"hadcru"
"1019",0.046,0.174742132866086,0.156484337819496,0.193992790948516,"hadcru"
"1020",0.047,0.175195368180956,0.157068869066002,0.194297431586853,"hadcru"
"1021",0.048,0.175368729542722,0.15739794321122,0.194296930685183,"hadcru"
"1022",0.049,0.175211740878959,0.157425607286459,0.19393606778528,"hadcru"
"1023",0.05,0.174683504434075,0.157114365828879,0.193170388551917,"hadcru"
"1024",0.051,0.173772142911935,0.156452739459837,0.191987624542442,"hadcru"
"1025",0.052,0.172513228315212,0.155472009058592,0.190427885398987,"hadcru"
"1026",0.053,0.17099403769568,0.154250259167431,0.188588126734302,"hadcru"
"1027",0.054,0.169346254270265,0.152905994040286,0.186613879675851,"hadcru"
"1028",0.055,0.167724137398755,0.151578569853802,0.184675038049419,"hadcru"
"1029",0.056,0.166263285406096,0.150390956091845,0.182920422713669,"hadcru"
"1030",0.057,0.165043865607304,0.149416344329972,0.181437473598863,"hadcru"
"1031",0.058,0.164078073229704,0.148666550405523,0.180238732416455,"hadcru"
"1032",0.059,0.163327684823719,0.148107667891197,0.179281401418213,"hadcru"
"1033",0.06,0.16273284359775,0.147686009854172,0.178499117348974,"hadcru"
"1034",0.061,0.162224276001066,0.147339136840754,0.177815415983465,"hadcru"
"1035",0.062,0.161723814680586,0.146996311295397,0.177144327396091,"hadcru"
"1036",0.063,0.16115820588252,0.14659103906345,0.176405508758311,"hadcru"
"1037",0.064,0.160479664749559,0.146079809091029,0.175546697462511,"hadcru"
"1038",0.065,0.159687429037099,0.145461820292532,0.174567170759972,"hadcru"
"1039",0.066,0.158846291310819,0.144796029826691,0.173537821887782,"hadcru"
"1040",0.067,0.158074767559398,0.144190563622441,0.172588020809019,"hadcru"
"1041",0.068,0.157501676869548,0.143763237694073,0.171858067917426,"hadcru"
"1042",0.069,0.157222496971615,0.143601710691097,0.171451582723563,"hadcru"
"1043",0.07,0.157270076701815,0.143736604800703,0.171403706753023,"hadcru"
"1044",0.071,0.157621594548514,0.144147681011254,0.171688888892911,"hadcru"
"1045",0.072,0.158231392839139,0.144793727092692,0.172256801939244,"hadcru"
"1046",0.073,0.159053624717078,0.145633235048249,0.173057047173773,"hadcru"
"1047",0.074,0.160050693948229,0.146632138852308,0.174048326056041,"hadcru"
"1048",0.075,0.16118846988756,0.147759455466504,0.175193209430334,"hadcru"
"1049",0.076,0.162413591934002,0.148966481828637,0.176433468068805,"hadcru"
"1050",0.077,0.163646827285958,0.150180654268,0.177682909392547,"hadcru"
"1051",0.078,0.164804217507596,0.151324906472788,0.178850390278373,"hadcru"
"1052",0.079,0.165829138212658,0.152347118561229,0.179874596401429,"hadcru"
"1053",0.08,0.16671761109483,0.153243456438534,0.18075140545993,"hadcru"
"1054",0.081,0.167515788555544,0.154056187403236,0.18153102144212,"hadcru"
"1055",0.082,0.168302894297803,0.154858099796981,0.182299370474527,"hadcru"
"1056",0.083,0.16916888596507,0.155732011261941,0.18315383963138,"hadcru"
"1057",0.084,0.170183834367997,0.156742584150789,0.184170120626873,"hadcru"
"1058",0.085,0.171367437603397,0.157908183454678,0.185369287968217,"hadcru"
"1059",0.086,0.17266519176868,0.159178794740211,0.18669215733738,"hadcru"
"1060",0.087,0.173949492774379,0.160436881261483,0.188000648516592,"hadcru"
"1061",0.088,0.175053167838694,0.161528175715668,0.189114171252637,"hadcru"
"1062",0.089,0.175815843153068,0.162304411838204,0.189859775032231,"hadcru"
"1063",0.09,0.176128831220523,0.162664805134294,0.190120575218196,"hadcru"
"1064",0.091,0.175955641465474,0.162575116921798,0.189857761725964,"hadcru"
"1065",0.092,0.175322829302902,0.16205934380625,0.189100568934266,"hadcru"
"1066",0.093,0.174295993062583,0.161177644710578,0.187920263060387,"hadcru"
"1067",0.094,0.172947773794993,0.159996809084243,0.186395576055141,"hadcru"
"1068",0.095,0.171336956280206,0.158570923859101,0.184590180687612,"hadcru"
"1069",0.096,0.169501125333093,0.156934543999754,0.182544814414897,"hadcru"
"1070",0.097,0.167471417396611,0.155116313594952,0.180293205949363,"hadcru"
"1071",0.098,0.165285176539471,0.153150678845246,0.177875710316848,"hadcru"
"1072",0.099,0.162986147338532,0.151078075986105,0.175339506580076,"hadcru"
"1073",0.1,0.160619000420737,0.148939863979864,0.1727327007859,"hadcru"
"1074",0.101,0.158223754198875,0.146773149249541,0.170098329870458,"hadcru"
"1075",0.102,0.155828091147266,0.144603645314104,0.167466115001568,"hadcru"
"1076",0.103,0.153438355120325,0.142437293068443,0.164842814001594,"hadcru"
"1077",0.104,0.151039338876614,0.140260027086674,0.162212032281001,"hadcru"
